Time (s),kx,ky,posX,posY,posZ
2.000, -0.500, -0.500, 0.000, 0.000, 0.227
2.020, -0.500, -0.500, -0.001, 0.001, 0.222
2.040, -0.500, -0.500, -0.005, 0.002, 0.218
2.060, -0.500, -0.500, -0.011, 0.001, 0.212
2.080, -0.500, -0.500, -0.018, -0.002, 0.205
2.100, -0.500, -0.500, -0.027, -0.005, 0.197
2.120, -0.500, -0.500, -0.037, -0.009, 0.189
2.140, -0.500, -0.500, -0.048, -0.012, 0.183
2.160, -0.500, -0.500, -0.059, -0.015, 0.176
2.180, -0.500, -0.500, -0.070, -0.018, 0.170
2.200, -0.500, -0.500, -0.081, -0.021, 0.165
2.220, -0.500, -0.500, -0.090, -0.023, 0.161
2.240, -0.500, -0.500, -0.098, -0.025, 0.157
2.260, -0.500, -0.500, -0.103, -0.025, 0.151
2.280, -0.500, -0.500, -0.108, -0.026, 0.143
2.300, -0.500, -0.500, -0.111, -0.030, 0.141
2.320, -0.500, -0.500, -0.113, -0.038, 0.139
2.340, -0.500, -0.500, -0.115, -0.047, 0.138
2.360, -0.500, -0.500, -0.115, -0.056, 0.138
2.380, -0.500, -0.500, -0.115, -0.065, 0.137
2.400, -0.500, -0.500, -0.116, -0.074, 0.136
2.420, -0.500, -0.500, -0.117, -0.083, 0.135
2.440, -0.500, -0.500, -0.118, -0.091, 0.134
2.460, -0.500, -0.500, -0.118, -0.098, 0.134
2.480, -0.500, -0.500, -0.117, -0.104, 0.133
2.500, -0.500, -0.500, -0.116, -0.109, 0.132
2.520, -0.500, -0.500, -0.114, -0.113, 0.131
2.540, -0.500, -0.500, -0.112, -0.115, 0.130
2.560, -0.500, -0.500, -0.110, -0.118, 0.129
2.580, -0.500, -0.500, -0.108, -0.119, 0.127
2.600, -0.500, -0.500, -0.106, -0.120, 0.125
2.620, -0.500, -0.500, -0.104, -0.121, 0.123
2.640, -0.500, -0.500, -0.104, -0.121, 0.122
2.660, -0.500, -0.500, -0.104, -0.121, 0.122
2.680, -0.500, -0.500, -0.104, -0.120, 0.124
2.700, -0.500, -0.500, -0.104, -0.118, 0.127
2.720, -0.500, -0.500, -0.104, -0.117, 0.130
2.740, -0.500, -0.500, -0.104, -0.116, 0.134
2.760, -0.500, -0.500, -0.103, -0.114, 0.138
2.780, -0.500, -0.500, -0.103, -0.113, 0.142
2.800, -0.500, -0.500, -0.102, -0.112, 0.147
2.820, -0.500, -0.500, -0.102, -0.111, 0.151
2.840, -0.500, -0.500, -0.101, -0.110, 0.157
2.860, -0.500, -0.500, -0.100, -0.109, 0.163
2.880, -0.500, -0.500, -0.099, -0.108, 0.170
2.900, -0.500, -0.500, -0.097, -0.108, 0.176
2.920, -0.500, -0.500, -0.097, -0.109, 0.179
2.940, -0.500, -0.500, -0.098, -0.111, 0.179
2.960, -0.500, -0.500, -0.102, -0.117, 0.177
2.980, -0.500, -0.500, -0.110, -0.126, 0.173
3.000, -0.500, -0.500, -0.121, -0.136, 0.168
3.020, -0.500, -0.500, -0.134, -0.147, 0.162
3.040, -0.500, -0.500, -0.149, -0.157, 0.154
3.060, -0.500, -0.500, -0.160, -0.168, 0.151
3.080, -0.500, -0.500, -0.172, -0.179, 0.147
3.100, -0.500, -0.500, -0.184, -0.187, 0.143
3.120, -0.500, -0.500, -0.195, -0.193, 0.140
3.140, -0.500, -0.500, -0.206, -0.196, 0.136
3.160, -0.500, -0.500, -0.216, -0.198, 0.131
3.180, -0.500, -0.500, -0.224, -0.198, 0.128
3.200, -0.500, -0.500, -0.231, -0.196, 0.126
3.220, -0.500, -0.500, -0.236, -0.192, 0.127
3.240, -0.500, -0.500, -0.241, -0.192, 0.129
3.260, -0.500, -0.500, -0.246, -0.194, 0.130
3.280, -0.500, -0.500, -0.250, -0.198, 0.131
3.300, -0.500, -0.500, -0.254, -0.201, 0.131
3.320, -0.500, -0.500, -0.258, -0.204, 0.132
3.340, -0.500, -0.500, -0.260, -0.207, 0.132
3.360, -0.500, -0.500, -0.261, -0.208, 0.132
3.380, -0.500, -0.500, -0.262, -0.210, 0.132
3.400, -0.500, -0.500, -0.262, -0.210, 0.132
3.420, -0.500, -0.500, -0.263, -0.210, 0.132
3.440, -0.500, -0.500, -0.263, -0.210, 0.132
3.460, -0.500, -0.500, -0.263, -0.209, 0.133
3.480, -0.500, -0.500, -0.263, -0.208, 0.133
3.500, -0.500, -0.500, -0.263, -0.206, 0.135
3.520, -0.500, -0.500, -0.263, -0.205, 0.138
3.540, -0.500, -0.500, -0.262, -0.204, 0.141
3.560, -0.500, -0.500, -0.260, -0.204, 0.145
3.580, -0.500, -0.500, -0.259, -0.205, 0.148
3.600, -0.500, -0.500, -0.261, -0.208, 0.151
3.620, -0.500, -0.500, -0.266, -0.213, 0.153
3.640, -0.500, -0.500, -0.272, -0.221, 0.153
3.660, -0.500, -0.500, -0.281, -0.231, 0.153
3.680, -0.500, -0.500, -0.290, -0.242, 0.152
3.700, -0.500, -0.500, -0.300, -0.254, 0.151
3.720, -0.500, -0.500, -0.309, -0.267, 0.151
3.740, -0.500, -0.500, -0.316, -0.279, 0.151
3.760, -0.500, -0.500, -0.322, -0.291, 0.151
3.780, -0.500, -0.500, -0.325, -0.301, 0.151
3.800, -0.500, -0.500, -0.326, -0.309, 0.150
3.820, -0.500, -0.500, -0.325, -0.315, 0.150
3.840, -0.500, -0.500, -0.322, -0.320, 0.148
3.860, -0.500, -0.500, -0.318, -0.324, 0.147
3.880, -0.500, -0.500, -0.313, -0.327, 0.145
3.900, -0.500, -0.500, -0.307, -0.330, 0.143
3.920, -0.500, -0.500, -0.301, -0.333, 0.141
3.940, -0.500, -0.500, -0.296, -0.335, 0.137
3.960, -0.500, -0.500, -0.292, -0.337, 0.135
3.980, -0.500, -0.500, -0.289, -0.339, 0.133
4.000, -0.500, -0.500, -0.287, -0.341, 0.134
4.020, -0.500, -0.500, -0.286, -0.341, 0.135
4.040, -0.500, -0.500, -0.285, -0.340, 0.137
4.060, -0.500, -0.500, -0.284, -0.339, 0.140
4.080, -0.500, -0.500, -0.283, -0.338, 0.144
4.100, -0.500, -0.500, -0.282, -0.336, 0.148
4.120, -0.500, -0.500, -0.282, -0.334, 0.152
4.140, -0.500, -0.500, -0.281, -0.332, 0.157
4.160, -0.500, -0.500, -0.281, -0.330, 0.163
4.180, -0.500, -0.500, -0.280, -0.327, 0.169
4.200, -0.500, -0.500, -0.279, -0.324, 0.175
4.220, -0.500, -0.500, -0.279, -0.322, 0.179
4.240, -0.500, -0.500, -0.281, -0.321, 0.181
4.260, -0.500, -0.500, -0.285, -0.321, 0.181
4.280, -0.500, -0.500, -0.293, -0.324, 0.177
4.300, -0.500, -0.500, -0.305, -0.330, 0.172
4.320, -0.500, -0.500, -0.320, -0.336, 0.165
4.340, -0.500, -0.500, -0.337, -0.344, 0.157
4.360, -0.500, -0.500, -0.352, -0.352, 0.151
4.380, -0.500, -0.500, -0.366, -0.361, 0.147
4.400, -0.500, -0.500, -0.381, -0.369, 0.144
4.420, -0.500, -0.500, -0.394, -0.374, 0.140
4.440, -0.500, -0.500, -0.407, -0.378, 0.135
4.460, -0.500, -0.500, -0.419, -0.380, 0.130
4.480, -0.500, -0.500, -0.431, -0.381, 0.125
4.500, -0.500, -0.500, -0.440, -0.383, 0.127
4.520, -0.500, -0.500, -0.445, -0.383, 0.129
4.540, -0.500, -0.500, -0.451, -0.384, 0.130
4.560, -0.500, -0.500, -0.455, -0.387, 0.131
4.580, -0.500, -0.500, -0.460, -0.390, 0.132
4.600, -0.500, -0.500, -0.464, -0.392, 0.132
4.620, -0.500, -0.500, -0.468, -0.395, 0.132
4.640, -0.500, -0.500, -0.470, -0.397, 0.132
4.660, -0.500, -0.500, -0.470, -0.398, 0.133
4.680, -0.500, -0.500, -0.470, -0.399, 0.133
4.700, -0.500, -0.500, -0.470, -0.399, 0.133
4.720, -0.500, -0.500, -0.470, -0.398, 0.133
4.740, -0.500, -0.500, -0.470, -0.397, 0.133
4.760, -0.500, -0.500, -0.470, -0.395, 0.134
4.780, -0.500, -0.500, -0.469, -0.393, 0.134
4.800, -0.500, -0.500, -0.469, -0.392, 0.136
4.820, -0.500, -0.500, -0.468, -0.390, 0.138
4.840, -0.500, -0.500, -0.466, -0.389, 0.141
4.860, -0.500, -0.500, -0.464, -0.389, 0.145
4.880, -0.500, -0.500, -0.462, -0.389, 0.148
4.900, -0.500, -0.500, -0.463, -0.390, 0.151
4.920, -0.500, -0.500, -0.468, -0.394, 0.154
4.940, -0.500, -0.500, -0.477, -0.399, 0.156
4.960, -0.500, -0.500, -0.489, -0.407, 0.157
4.980, -0.500, -0.500, -0.504, -0.416, 0.157
5.000, -0.500, -0.500, -0.520, -0.425, 0.156
5.020, -0.500, -0.500, -0.534, -0.434, 0.158
5.040, -0.500, -0.500, -0.545, -0.444, 0.158
5.060, -0.500, -0.500, -0.553, -0.454, 0.158
5.080, -0.500, -0.500, -0.559, -0.463, 0.157
5.100, -0.500, -0.500, -0.563, -0.471, 0.156
5.120, -0.500, -0.500, -0.564, -0.477, 0.156
5.140, -0.500, -0.500, -0.563, -0.482, 0.155
5.160, -0.500, -0.500, -0.560, -0.486, 0.153
5.180, -0.500, -0.500, -0.555, -0.489, 0.152
5.200, -0.500, -0.500, -0.549, -0.492, 0.151
5.220, -0.500, -0.500, -0.543, -0.495, 0.149
5.240, -0.500, -0.500, -0.537, -0.499, 0.147
5.260, -0.500, -0.500, -0.531, -0.502, 0.145
5.280, -0.500, -0.500, -0.527, -0.506, 0.143
5.300, -0.500, -0.500, -0.525, -0.510, 0.141
5.320, -0.500, -0.500, -0.523, -0.513, 0.140
5.340, -0.500, -0.500, -0.523, -0.515, 0.141
5.360, -0.500, -0.500, -0.522, -0.516, 0.142
5.380, -0.500, -0.500, -0.522, -0.517, 0.145
5.400, -0.500, -0.500, -0.522, -0.516, 0.147
5.420, -0.500, -0.500, -0.522, -0.514, 0.151
5.440, -0.500, -0.500, -0.521, -0.512, 0.155
5.460, -0.500, -0.500, -0.521, -0.510, 0.159
5.480, -0.500, -0.500, -0.521, -0.507, 0.165
5.500, -0.500, -0.500, -0.520, -0.504, 0.170
5.520, -0.500, -0.500, -0.519, -0.500, 0.175
5.540, -0.500, -0.500, -0.519, -0.498, 0.178
5.560, -0.500, -0.500, -0.521, -0.495, 0.178
5.580, -0.500, -0.500, -0.528, -0.495, 0.176
5.600, -0.500, -0.500, -0.538, -0.495, 0.171
5.620, -0.500, -0.500, -0.553, -0.497, 0.164
5.640, -0.500, -0.500, -0.570, -0.499, 0.155
5.660, -0.500, -0.500, -0.588, -0.501, 0.146
5.680, -0.500, -0.500, -0.603, -0.505, 0.142
5.700, -0.500, -0.500, -0.618, -0.511, 0.138
5.720, -0.500, -0.500, -0.632, -0.514, 0.133
5.740, -0.500, -0.500, -0.647, -0.517, 0.130
5.760, -0.500, -0.500, -0.662, -0.520, 0.126
5.780, -0.500, -0.500, -0.675, -0.522, 0.121
5.800, -0.500, -0.500, -0.686, -0.523, 0.123
5.820, -0.500, -0.500, -0.693, -0.523, 0.125
5.840, -0.500, -0.500, -0.699, -0.523, 0.126
5.860, -0.500, -0.500, -0.703, -0.524, 0.127
5.880, -0.500, -0.500, -0.706, -0.526, 0.127
5.900, -0.500, -0.500, -0.707, -0.527, 0.129
5.920, -0.500, -0.500, -0.706, -0.529, 0.129
5.940, -0.500, -0.500, -0.706, -0.530, 0.129
5.960, -0.500, -0.500, -0.705, -0.530, 0.129
5.980, -0.500, -0.500, -0.705, -0.530, 0.129
8.020, -0.400, -0.500, 0.000, 0.000, 0.227
8.040, -0.400, -0.500, -0.000, 0.000, 0.222
8.060, -0.400, -0.500, -0.003, -0.000, 0.216
8.080, -0.400, -0.500, -0.008, -0.002, 0.208
8.100, -0.400, -0.500, -0.014, -0.005, 0.200
8.120, -0.400, -0.500, -0.021, -0.008, 0.191
8.140, -0.400, -0.500, -0.029, -0.012, 0.183
8.160, -0.400, -0.500, -0.038, -0.015, 0.176
8.180, -0.400, -0.500, -0.048, -0.019, 0.169
8.200, -0.400, -0.500, -0.057, -0.023, 0.163
8.220, -0.400, -0.500, -0.067, -0.025, 0.159
8.240, -0.400, -0.500, -0.076, -0.026, 0.156
8.260, -0.400, -0.500, -0.083, -0.026, 0.154
8.280, -0.400, -0.500, -0.087, -0.025, 0.152
8.300, -0.400, -0.500, -0.089, -0.023, 0.149
8.320, -0.400, -0.500, -0.089, -0.024, 0.149
8.340, -0.400, -0.500, -0.088, -0.028, 0.150
8.360, -0.400, -0.500, -0.087, -0.034, 0.150
8.380, -0.400, -0.500, -0.087, -0.041, 0.149
8.400, -0.400, -0.500, -0.086, -0.050, 0.149
8.420, -0.400, -0.500, -0.087, -0.060, 0.148
8.440, -0.400, -0.500, -0.088, -0.070, 0.148
8.460, -0.400, -0.500, -0.088, -0.081, 0.147
8.480, -0.400, -0.500, -0.089, -0.090, 0.147
8.500, -0.400, -0.500, -0.089, -0.098, 0.147
8.520, -0.400, -0.500, -0.088, -0.105, 0.146
8.540, -0.400, -0.500, -0.086, -0.110, 0.146
8.560, -0.400, -0.500, -0.084, -0.114, 0.145
8.580, -0.400, -0.500, -0.081, -0.116, 0.145
8.600, -0.400, -0.500, -0.078, -0.118, 0.144
8.620, -0.400, -0.500, -0.075, -0.118, 0.143
8.640, -0.400, -0.500, -0.071, -0.119, 0.141
8.660, -0.400, -0.500, -0.068, -0.119, 0.139
8.680, -0.400, -0.500, -0.064, -0.119, 0.136
8.700, -0.400, -0.500, -0.062, -0.119, 0.134
8.720, -0.400, -0.500, -0.060, -0.120, 0.133
8.740, -0.400, -0.500, -0.059, -0.121, 0.133
8.760, -0.400, -0.500, -0.059, -0.121, 0.134
8.780, -0.400, -0.500, -0.058, -0.121, 0.135
8.800, -0.400, -0.500, -0.058, -0.121, 0.137
8.820, -0.400, -0.500, -0.058, -0.120, 0.140
8.840, -0.400, -0.500, -0.057, -0.120, 0.144
8.860, -0.400, -0.500, -0.057, -0.119, 0.148
8.880, -0.400, -0.500, -0.057, -0.117, 0.154
8.900, -0.400, -0.500, -0.056, -0.116, 0.160
8.920, -0.400, -0.500, -0.055, -0.113, 0.166
8.940, -0.400, -0.500, -0.054, -0.111, 0.172
8.960, -0.400, -0.500, -0.054, -0.111, 0.176
8.980, -0.400, -0.500, -0.055, -0.112, 0.177
9.000, -0.400, -0.500, -0.060, -0.116, 0.175
9.020, -0.400, -0.500, -0.067, -0.123, 0.171
9.040, -0.400, -0.500, -0.077, -0.133, 0.164
9.060, -0.400, -0.500, -0.089, -0.144, 0.156
9.080, -0.400, -0.500, -0.101, -0.156, 0.148
9.100, -0.400, -0.500, -0.112, -0.168, 0.143
9.120, -0.400, -0.500, -0.123, -0.180, 0.139
9.140, -0.400, -0.500, -0.133, -0.191, 0.134
9.160, -0.400, -0.500, -0.144, -0.199, 0.128
9.180, -0.400, -0.500, -0.153, -0.205, 0.125
9.200, -0.400, -0.500, -0.160, -0.207, 0.124
9.220, -0.400, -0.500, -0.166, -0.207, 0.126
9.240, -0.400, -0.500, -0.171, -0.208, 0.128
9.260, -0.400, -0.500, -0.176, -0.211, 0.129
9.280, -0.400, -0.500, -0.181, -0.215, 0.129
9.300, -0.400, -0.500, -0.184, -0.217, 0.131
9.320, -0.400, -0.500, -0.184, -0.217, 0.132
9.340, -0.400, -0.500, -0.184, -0.218, 0.131
9.360, -0.400, -0.500, -0.183, -0.218, 0.130
9.380, -0.400, -0.500, -0.182, -0.218, 0.130
9.400, -0.400, -0.500, -0.182, -0.218, 0.130
9.420, -0.400, -0.500, -0.183, -0.217, 0.131
9.440, -0.400, -0.500, -0.183, -0.216, 0.131
9.460, -0.400, -0.500, -0.183, -0.216, 0.131
9.480, -0.400, -0.500, -0.183, -0.215, 0.131
9.500, -0.400, -0.500, -0.184, -0.215, 0.132
9.520, -0.400, -0.500, -0.185, -0.214, 0.133
9.540, -0.400, -0.500, -0.185, -0.214, 0.135
9.560, -0.400, -0.500, -0.185, -0.214, 0.138
9.580, -0.400, -0.500, -0.184, -0.213, 0.141
9.600, -0.400, -0.500, -0.182, -0.213, 0.144
9.620, -0.400, -0.500, -0.181, -0.214, 0.146
9.640, -0.400, -0.500, -0.182, -0.217, 0.149
9.660, -0.400, -0.500, -0.185, -0.221, 0.151
9.680, -0.400, -0.500, -0.190, -0.228, 0.153
9.700, -0.400, -0.500, -0.197, -0.237, 0.155
9.720, -0.400, -0.500, -0.205, -0.248, 0.157
9.740, -0.400, -0.500, -0.214, -0.262, 0.159
9.760, -0.400, -0.500, -0.223, -0.275, 0.160
9.780, -0.400, -0.500, -0.231, -0.288, 0.162
9.800, -0.400, -0.500, -0.238, -0.301, 0.162
9.820, -0.400, -0.500, -0.243, -0.312, 0.163
9.840, -0.400, -0.500, -0.246, -0.321, 0.164
9.860, -0.400, -0.500, -0.247, -0.328, 0.163
9.880, -0.400, -0.500, -0.246, -0.333, 0.162
9.900, -0.400, -0.500, -0.242, -0.337, 0.161
9.920, -0.400, -0.500, -0.237, -0.339, 0.159
9.940, -0.400, -0.500, -0.231, -0.341, 0.157
9.960, -0.400, -0.500, -0.225, -0.343, 0.155
9.980, -0.400, -0.500, -0.217, -0.344, 0.152
10.000, -0.400, -0.500, -0.210, -0.346, 0.150
10.020, -0.400, -0.500, -0.204, -0.348, 0.147
10.040, -0.400, -0.500, -0.200, -0.352, 0.145
10.060, -0.400, -0.500, -0.197, -0.355, 0.144
10.080, -0.400, -0.500, -0.196, -0.357, 0.145
10.100, -0.400, -0.500, -0.195, -0.359, 0.146
10.120, -0.400, -0.500, -0.194, -0.360, 0.149
10.140, -0.400, -0.500, -0.193, -0.360, 0.152
10.160, -0.400, -0.500, -0.193, -0.359, 0.156
10.180, -0.400, -0.500, -0.192, -0.358, 0.161
10.200, -0.400, -0.500, -0.191, -0.356, 0.166
10.220, -0.400, -0.500, -0.191, -0.353, 0.173
10.240, -0.400, -0.500, -0.189, -0.350, 0.178
10.260, -0.400, -0.500, -0.188, -0.347, 0.183
10.280, -0.400, -0.500, -0.188, -0.345, 0.185
10.300, -0.400, -0.500, -0.191, -0.345, 0.184
10.320, -0.400, -0.500, -0.198, -0.348, 0.182
10.340, -0.400, -0.500, -0.208, -0.354, 0.178
10.360, -0.400, -0.500, -0.221, -0.362, 0.172
10.380, -0.400, -0.500, -0.237, -0.371, 0.164
10.400, -0.400, -0.500, -0.254, -0.380, 0.156
10.420, -0.400, -0.500, -0.268, -0.391, 0.152
10.440, -0.400, -0.500, -0.281, -0.402, 0.149
10.460, -0.400, -0.500, -0.294, -0.410, 0.145
10.480, -0.400, -0.500, -0.306, -0.417, 0.141
10.500, -0.400, -0.500, -0.317, -0.422, 0.135
10.520, -0.400, -0.500, -0.328, -0.424, 0.131
10.540, -0.400, -0.500, -0.335, -0.424, 0.130
10.560, -0.400, -0.500, -0.340, -0.421, 0.129
10.580, -0.400, -0.500, -0.345, -0.417, 0.127
10.600, -0.400, -0.500, -0.352, -0.416, 0.127
10.620, -0.400, -0.500, -0.358, -0.417, 0.128
10.640, -0.400, -0.500, -0.363, -0.419, 0.129
10.660, -0.400, -0.500, -0.367, -0.420, 0.131
10.680, -0.400, -0.500, -0.368, -0.421, 0.132
10.700, -0.400, -0.500, -0.369, -0.421, 0.132
10.720, -0.400, -0.500, -0.369, -0.422, 0.132
10.740, -0.400, -0.500, -0.368, -0.421, 0.131
10.760, -0.400, -0.500, -0.368, -0.421, 0.131
10.780, -0.400, -0.500, -0.368, -0.420, 0.131
10.800, -0.400, -0.500, -0.368, -0.419, 0.132
10.820, -0.400, -0.500, -0.368, -0.417, 0.132
10.840, -0.400, -0.500, -0.368, -0.416, 0.133
10.860, -0.400, -0.500, -0.368, -0.416, 0.136
10.880, -0.400, -0.500, -0.367, -0.415, 0.139
10.900, -0.400, -0.500, -0.364, -0.415, 0.142
10.920, -0.400, -0.500, -0.362, -0.415, 0.145
10.940, -0.400, -0.500, -0.363, -0.417, 0.148
10.960, -0.400, -0.500, -0.367, -0.421, 0.150
10.980, -0.400, -0.500, -0.373, -0.425, 0.151
11.000, -0.400, -0.500, -0.382, -0.432, 0.153
11.020, -0.400, -0.500, -0.393, -0.440, 0.153
11.040, -0.400, -0.500, -0.405, -0.449, 0.154
11.060, -0.400, -0.500, -0.416, -0.458, 0.155
11.080, -0.400, -0.500, -0.427, -0.468, 0.156
11.100, -0.400, -0.500, -0.436, -0.477, 0.157
11.120, -0.400, -0.500, -0.443, -0.486, 0.157
11.140, -0.400, -0.500, -0.448, -0.494, 0.158
11.160, -0.400, -0.500, -0.451, -0.500, 0.158
11.180, -0.400, -0.500, -0.451, -0.505, 0.157
11.200, -0.400, -0.500, -0.449, -0.508, 0.156
11.220, -0.400, -0.500, -0.445, -0.511, 0.155
11.240, -0.400, -0.500, -0.440, -0.513, 0.153
11.260, -0.400, -0.500, -0.434, -0.515, 0.151
11.280, -0.400, -0.500, -0.428, -0.517, 0.149
11.300, -0.400, -0.500, -0.422, -0.519, 0.147
11.320, -0.400, -0.500, -0.416, -0.521, 0.144
11.340, -0.400, -0.500, -0.413, -0.524, 0.142
11.360, -0.400, -0.500, -0.410, -0.527, 0.141
11.380, -0.400, -0.500, -0.409, -0.530, 0.141
11.400, -0.400, -0.500, -0.409, -0.532, 0.142
11.420, -0.400, -0.500, -0.408, -0.533, 0.143
11.440, -0.400, -0.500, -0.408, -0.533, 0.146
11.460, -0.400, -0.500, -0.408, -0.532, 0.149
11.480, -0.400, -0.500, -0.408, -0.531, 0.154
11.500, -0.400, -0.500, -0.408, -0.530, 0.158
11.520, -0.400, -0.500, -0.408, -0.528, 0.164
11.540, -0.400, -0.500, -0.406, -0.526, 0.170
11.560, -0.400, -0.500, -0.405, -0.524, 0.175
11.580, -0.400, -0.500, -0.405, -0.522, 0.178
11.600, -0.400, -0.500, -0.407, -0.522, 0.179
11.620, -0.400, -0.500, -0.413, -0.523, 0.177
11.640, -0.400, -0.500, -0.423, -0.526, 0.173
11.660, -0.400, -0.500, -0.435, -0.530, 0.168
11.680, -0.400, -0.500, -0.451, -0.535, 0.160
11.700, -0.400, -0.500, -0.469, -0.541, 0.150
11.720, -0.400, -0.500, -0.485, -0.546, 0.144
11.740, -0.400, -0.500, -0.501, -0.553, 0.139
11.760, -0.400, -0.500, -0.515, -0.559, 0.134
11.780, -0.400, -0.500, -0.529, -0.564, 0.129
11.800, -0.400, -0.500, -0.542, -0.566, 0.123
11.820, -0.400, -0.500, -0.551, -0.567, 0.122
11.840, -0.400, -0.500, -0.557, -0.564, 0.122
11.860, -0.400, -0.500, -0.563, -0.561, 0.119
11.880, -0.400, -0.500, -0.570, -0.561, 0.121
11.900, -0.400, -0.500, -0.576, -0.562, 0.122
11.920, -0.400, -0.500, -0.578, -0.561, 0.125
11.940, -0.400, -0.500, -0.579, -0.561, 0.126
11.960, -0.400, -0.500, -0.579, -0.561, 0.126
11.980, -0.400, -0.500, -0.579, -0.561, 0.125
12.000, -0.400, -0.500, -0.579, -0.561, 0.125
14.040, -0.300, -0.500, 0.000, 0.000, 0.227
14.060, -0.300, -0.500, 0.000, -0.000, 0.222
14.080, -0.300, -0.500, -0.002, -0.001, 0.215
14.100, -0.300, -0.500, -0.007, -0.003, 0.208
14.120, -0.300, -0.500, -0.012, -0.006, 0.199
14.140, -0.300, -0.500, -0.018, -0.009, 0.191
14.160, -0.300, -0.500, -0.025, -0.012, 0.183
14.180, -0.300, -0.500, -0.032, -0.016, 0.176
14.200, -0.300, -0.500, -0.041, -0.020, 0.169
14.220, -0.300, -0.500, -0.049, -0.023, 0.163
14.240, -0.300, -0.500, -0.058, -0.025, 0.159
14.260, -0.300, -0.500, -0.066, -0.026, 0.157
14.280, -0.300, -0.500, -0.073, -0.026, 0.156
14.300, -0.300, -0.500, -0.077, -0.024, 0.154
14.320, -0.300, -0.500, -0.080, -0.022, 0.151
14.340, -0.300, -0.500, -0.081, -0.020, 0.147
14.360, -0.300, -0.500, -0.081, -0.022, 0.147
14.380, -0.300, -0.500, -0.081, -0.027, 0.147
14.400, -0.300, -0.500, -0.080, -0.034, 0.147
14.420, -0.300, -0.500, -0.080, -0.043, 0.147
14.440, -0.300, -0.500, -0.079, -0.052, 0.147
14.460, -0.300, -0.500, -0.080, -0.061, 0.147
14.480, -0.300, -0.500, -0.080, -0.071, 0.147
14.500, -0.300, -0.500, -0.080, -0.080, 0.147
14.520, -0.300, -0.500, -0.079, -0.088, 0.147
14.540, -0.300, -0.500, -0.079, -0.094, 0.147
14.560, -0.300, -0.500, -0.077, -0.099, 0.147
14.580, -0.300, -0.500, -0.075, -0.103, 0.147
14.600, -0.300, -0.500, -0.073, -0.106, 0.146
14.620, -0.300, -0.500, -0.071, -0.107, 0.145
14.640, -0.300, -0.500, -0.069, -0.108, 0.144
14.660, -0.300, -0.500, -0.066, -0.108, 0.142
14.680, -0.300, -0.500, -0.063, -0.108, 0.141
14.700, -0.300, -0.500, -0.060, -0.107, 0.139
14.720, -0.300, -0.500, -0.057, -0.107, 0.137
14.740, -0.300, -0.500, -0.055, -0.107, 0.135
14.760, -0.300, -0.500, -0.053, -0.108, 0.135
14.780, -0.300, -0.500, -0.052, -0.109, 0.135
14.800, -0.300, -0.500, -0.052, -0.109, 0.136
14.820, -0.300, -0.500, -0.051, -0.110, 0.138
14.840, -0.300, -0.500, -0.050, -0.110, 0.141
14.860, -0.300, -0.500, -0.049, -0.110, 0.144
14.880, -0.300, -0.500, -0.048, -0.109, 0.149
14.900, -0.300, -0.500, -0.047, -0.108, 0.154
14.920, -0.300, -0.500, -0.046, -0.107, 0.161
14.940, -0.300, -0.500, -0.044, -0.105, 0.167
14.960, -0.300, -0.500, -0.042, -0.104, 0.173
14.980, -0.300, -0.500, -0.041, -0.104, 0.177
15.000, -0.300, -0.500, -0.042, -0.106, 0.179
15.020, -0.300, -0.500, -0.045, -0.111, 0.178
15.040, -0.300, -0.500, -0.051, -0.119, 0.175
15.060, -0.300, -0.500, -0.059, -0.130, 0.170
15.080, -0.300, -0.500, -0.068, -0.142, 0.163
15.100, -0.300, -0.500, -0.078, -0.156, 0.155
15.120, -0.300, -0.500, -0.087, -0.170, 0.151
15.140, -0.300, -0.500, -0.097, -0.184, 0.146
15.160, -0.300, -0.500, -0.107, -0.196, 0.142
15.180, -0.300, -0.500, -0.116, -0.205, 0.136
15.200, -0.300, -0.500, -0.124, -0.212, 0.132
15.220, -0.300, -0.500, -0.130, -0.216, 0.131
15.240, -0.300, -0.500, -0.135, -0.217, 0.130
15.260, -0.300, -0.500, -0.140, -0.216, 0.129
15.280, -0.300, -0.500, -0.146, -0.215, 0.126
15.300, -0.300, -0.500, -0.152, -0.215, 0.124
15.320, -0.300, -0.500, -0.157, -0.215, 0.128
15.340, -0.300, -0.500, -0.158, -0.215, 0.130
15.360, -0.300, -0.500, -0.159, -0.215, 0.131
15.380, -0.300, -0.500, -0.158, -0.214, 0.131
15.400, -0.300, -0.500, -0.157, -0.214, 0.130
15.420, -0.300, -0.500, -0.157, -0.213, 0.129
15.440, -0.300, -0.500, -0.156, -0.211, 0.129
15.460, -0.300, -0.500, -0.157, -0.210, 0.129
15.480, -0.300, -0.500, -0.157, -0.210, 0.129
15.500, -0.300, -0.500, -0.158, -0.209, 0.129
15.520, -0.300, -0.500, -0.158, -0.209, 0.130
15.540, -0.300, -0.500, -0.159, -0.209, 0.131
15.560, -0.300, -0.500, -0.159, -0.208, 0.133
15.580, -0.300, -0.500, -0.159, -0.208, 0.137
15.600, -0.300, -0.500, -0.157, -0.208, 0.140
15.620, -0.300, -0.500, -0.154, -0.208, 0.143
15.640, -0.300, -0.500, -0.152, -0.209, 0.146
15.660, -0.300, -0.500, -0.152, -0.211, 0.147
