Time (s),Joint Vel 1,Joint Vel 2,Joint Vel 3,Body Vel X,Body Vel Y,Body Vel Z,
1.800, 1.047, 0.000, -0.000, -0.313, 0.030, -0.000
1.810, 1.047, -0.000, 0.000, -0.313, 0.027, -0.000
1.820, 1.047, -0.000, 0.000, -0.313, 0.023, -0.000
1.830, 1.047, -0.000, 0.000, -0.314, 0.020, -0.000
1.840, 1.047, -0.000, 0.000, -0.314, 0.017, -0.000
1.850, 1.047, 0.000, -0.000, -0.314, 0.013, -0.000
1.860, 1.047, 0.000, -0.000, -0.314, 0.010, -0.000
1.870, 1.047, 0.000, -0.000, -0.314, 0.007, -0.000
1.880, 1.047, 0.000, -0.000, -0.314, 0.004, -0.000
1.890, 1.047, 0.000, -0.000, -0.314, 0.000, -0.000
1.900, 1.047, 0.000, -0.000, -0.314, -0.003, -0.000
1.910, 1.047, -0.000, 0.000, -0.314, -0.006, -0.000
1.920, 1.047, 0.000, -0.000, -0.314, -0.010, -0.000
1.930, 1.047, 0.000, -0.000, -0.314, -0.013, -0.000
1.940, 1.047, -0.000, 0.000, -0.314, -0.016, -0.000
1.950, 1.047, 0.000, -0.000, -0.314, -0.019, -0.000
1.960, 1.047, 0.000, -0.000, -0.313, -0.023, -0.000
1.970, 1.047, -0.000, 0.000, -0.313, -0.026, -0.000
1.980, 1.047, -0.000, 0.000, -0.313, -0.029, -0.000
1.990, 1.047, 0.000, -0.000, -0.312, -0.032, -0.000
2.000, 1.047, -0.000, 0.000, -0.312, -0.036, -0.000
2.010, 0.253, 0.000, -0.000, -0.053, 0.002, -0.000
2.020, -0.722, -0.000, 0.000, 0.174, 0.028, -0.000
2.030, -0.966, -0.000, 0.000, 0.295, 0.031, -0.000
2.040, -1.027, -0.000, 0.000, 0.307, 0.029, -0.000
2.050, -1.042, 0.000, -0.000, 0.312, 0.026, -0.000
2.060, -1.046, 0.000, -0.000, 0.313, 0.023, -0.000
2.070, -1.047, -0.000, 0.000, 0.313, 0.020, -0.000
2.080, -1.047, 0.000, -0.000, 0.314, 0.017, -0.000
2.090, -1.047, 0.000, -0.000, 0.308, 0.013, -0.000
2.100, -0.929, -0.000, 0.000, 0.266, 0.009, -0.000
2.110, -0.752, 0.000, -0.000, 0.212, 0.005, -0.000
2.120, -0.584, -0.000, 0.000, 0.164, 0.003, -0.000
2.130, -0.444, -0.000, 0.000, 0.124, 0.002, -0.000
2.140, -0.334, 0.000, -0.000, 0.093, 0.001, -0.000
2.150, -0.250, -0.000, 0.000, 0.070, 0.001, -0.000
2.160, -0.186, 0.000, -0.000, 0.052, 0.000, -0.000
2.170, -0.138, -0.000, 0.000, 0.039, 0.000, -0.000
2.180, -0.103, 0.000, -0.000, 0.029, 0.000, -0.000
2.190, -0.076, 0.000, -0.000, 0.021, 0.000, -0.000
2.200, -0.057, -0.000, 0.000, 0.016, 0.000, -0.000
2.210, -0.042, -0.000, 0.000, 0.012, 0.000, -0.000
2.220, -0.031, 0.000, -0.000, 0.009, 0.000, -0.000
2.230, -0.023, -0.000, 0.000, 0.007, 0.000, -0.000
2.240, -0.017, -0.000, -0.000, 0.005, 0.000, -0.000
2.250, -0.013, -0.000, 0.000, 0.004, 0.000, -0.000
2.260, -0.010, 0.000, -0.000, 0.003, 0.000, -0.000
2.270, -0.007, 0.000, -0.000, 0.002, 0.000, -0.000
2.280, -0.005, -0.000, 0.000, 0.001, 0.000, -0.000
2.290, -0.004, -0.000, 0.000, 0.001, 0.000, -0.000
2.300, -0.003, 0.000, -0.000, 0.001, 0.000, -0.000
2.310, -0.002, -0.000, 0.000, 0.001, 0.000, -0.000
2.320, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
2.330, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
2.340, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
2.350, -0.001, 0.000, -0.000, 0.000, 0.000, -0.000
2.360, -0.001, 0.000, -0.000, 0.000, 0.000, -0.000
2.370, -0.000, 0.000, -0.000, 0.000, 0.000, -0.000
2.380, -0.000, -0.000, 0.000, 0.000, 0.000, -0.000
2.390, -0.000, -0.000, 0.000, 0.000, 0.000, -0.000
2.400, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.410, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.420, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.430, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.440, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.450, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.460, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.470, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.480, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.490, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.500, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
2.510, -0.524, 0.000, -0.000, 0.180, -0.000, -0.000
2.520, -0.916, 0.000, -0.000, 0.287, -0.003, -0.000
2.530, -1.014, -0.000, 0.000, 0.307, -0.007, -0.000
2.540, -1.039, -0.000, 0.000, 0.312, -0.010, -0.000
2.550, -1.045, 0.000, -0.000, 0.313, -0.013, -0.000
2.560, -1.047, 0.000, -0.000, 0.314, -0.017, -0.000
2.570, -1.047, 0.000, -0.000, 0.313, -0.020, -0.000
2.580, -1.047, 0.000, -0.000, 0.313, -0.023, -0.000
2.590, -1.047, -0.000, 0.000, 0.313, -0.026, -0.000
2.600, -1.047, -0.000, 0.000, 0.313, -0.030, -0.000
2.610, -1.047, -0.000, 0.000, 0.312, -0.033, -0.000
2.620, -1.047, -0.000, 0.000, 0.312, -0.036, -0.000
2.630, -1.047, -0.000, 0.000, 0.312, -0.040, -0.000
2.640, -1.047, -0.000, 0.000, 0.311, -0.043, -0.000
2.650, -1.047, -0.000, -0.000, 0.311, -0.046, -0.000
2.660, -1.047, -0.000, 0.000, 0.310, -0.049, -0.000
2.670, -1.047, -0.000, 0.000, 0.310, -0.053, -0.000
2.680, -1.047, -0.000, 0.000, 0.309, -0.056, -0.000
2.690, -1.047, 0.000, -0.000, 0.309, -0.059, -0.000
2.700, -1.047, 0.000, -0.000, 0.308, -0.062, -0.000
2.710, -1.047, -0.000, 0.000, 0.307, -0.065, -0.000
2.720, -1.047, -0.000, 0.000, 0.307, -0.069, -0.000
2.730, -1.047, 0.000, -0.000, 0.306, -0.072, -0.000
2.740, -1.047, -0.000, 0.000, 0.305, -0.075, -0.000
2.750, -1.047, -0.000, 0.000, 0.304, -0.078, -0.000
2.760, -1.047, -0.000, 0.000, 0.303, -0.081, -0.000
2.770, -1.047, -0.000, 0.000, 0.303, -0.085, -0.000
2.780, -1.047, -0.000, 0.000, 0.302, -0.088, -0.000
2.790, -1.047, 0.000, -0.000, 0.301, -0.091, -0.000
2.800, -1.047, 0.000, -0.000, 0.300, -0.094, -0.000
2.810, -1.047, 0.000, -0.000, 0.299, -0.097, -0.000
2.820, -1.047, -0.000, 0.000, 0.298, -0.100, -0.000
2.830, -1.047, 0.000, -0.000, 0.297, -0.103, -0.000
2.840, -1.047, 0.000, -0.000, 0.295, -0.107, -0.000
2.850, -1.047, -0.000, 0.000, 0.290, -0.108, -0.000
2.860, -0.947, -0.000, 0.000, 0.254, -0.097, -0.000
2.870, -0.773, -0.000, 0.000, 0.203, -0.080, -0.000
2.880, -0.602, -0.000, 0.000, 0.157, -0.063, -0.000
2.890, -0.459, 0.000, -0.000, 0.119, -0.048, -0.000
2.900, -0.345, 0.000, -0.000, 0.089, -0.037, -0.000
2.910, -0.258, -0.000, 0.000, 0.067, -0.027, -0.000
2.920, -0.193, -0.000, -0.000, 0.050, -0.021, -0.000
2.930, -0.143, -0.000, 0.000, 0.037, -0.015, -0.000
2.940, -0.107, -0.000, 0.000, 0.027, -0.011, -0.000
2.950, -0.079, 0.000, -0.000, 0.020, -0.008, -0.000
2.960, -0.059, -0.000, 0.000, 0.015, -0.006, -0.000
2.970, -0.044, -0.000, 0.000, 0.011, -0.005, -0.000
2.980, -0.033, 0.000, -0.000, 0.008, -0.003, -0.000
2.990, -0.024, -0.000, 0.000, 0.006, -0.003, -0.000
3.000, -0.018, 0.000, -0.000, 0.005, -0.002, -0.000
3.010, 0.516, 0.000, -0.000, -0.167, 0.076, -0.000
3.020, 0.914, -0.000, 0.000, -0.264, 0.108, -0.000
3.030, 1.014, -0.000, 0.000, -0.285, 0.113, -0.000
3.040, 1.039, -0.000, -0.000, -0.291, 0.112, -0.000
3.050, 1.045, -0.000, 0.000, -0.294, 0.110, -0.000
3.060, 1.047, 0.000, -0.000, -0.295, 0.107, -0.000
3.070, 1.047, -0.000, 0.000, -0.297, 0.104, -0.000
3.080, 1.047, 0.000, -0.000, -0.298, 0.101, -0.000
3.090, 1.047, -0.000, 0.000, -0.299, 0.097, -0.000
3.100, 1.047, 0.000, -0.000, -0.300, 0.094, -0.000
3.110, 1.047, -0.000, 0.000, -0.301, 0.091, -0.000
3.120, 1.047, 0.000, -0.000, -0.302, 0.088, -0.000
3.130, 1.047, 0.000, -0.000, -0.303, 0.085, -0.000
3.140, 1.047, -0.000, 0.000, -0.303, 0.082, -0.000
3.150, 1.047, -0.000, 0.000, -0.304, 0.078, -0.000
3.160, 1.047, 0.000, -0.000, -0.305, 0.075, -0.000
3.170, 1.047, 0.000, -0.000, -0.306, 0.072, -0.000
3.180, 1.047, -0.000, 0.000, -0.307, 0.069, -0.000
3.190, 1.047, 0.000, -0.000, -0.307, 0.066, -0.000
3.200, 1.047, -0.000, 0.000, -0.308, 0.062, -0.000
3.210, 1.047, -0.000, 0.000, -0.309, 0.059, -0.000
3.220, 1.047, 0.000, -0.000, -0.309, 0.056, -0.000
3.230, 1.047, -0.000, 0.000, -0.310, 0.053, -0.000
3.240, 1.047, -0.000, 0.000, -0.310, 0.049, -0.000
3.250, 1.047, 0.000, -0.000, -0.311, 0.046, -0.000
3.260, 1.047, -0.000, 0.000, -0.311, 0.043, -0.000
3.270, 1.047, -0.000, 0.000, -0.312, 0.040, -0.000
3.280, 1.047, 0.000, -0.000, -0.312, 0.036, -0.000
3.290, 1.047, 0.000, -0.000, -0.312, 0.033, -0.000
3.300, 1.047, 0.000, -0.000, -0.313, 0.030, -0.000
3.310, 1.047, -0.000, 0.000, -0.313, 0.027, -0.000
3.320, 1.047, -0.000, 0.000, -0.313, 0.023, -0.000
3.330, 1.047, 0.000, -0.000, -0.314, 0.020, -0.000
3.340, 1.047, -0.000, 0.000, -0.314, 0.017, -0.000
3.350, 1.047, 0.000, -0.000, -0.309, 0.013, -0.000
3.360, 0.941, -0.000, 0.000, -0.269, 0.009, -0.000
3.370, 0.766, 0.000, -0.000, -0.216, 0.005, -0.000
3.380, 0.596, 0.000, -0.000, -0.167, 0.003, -0.000
3.390, 0.454, 0.000, -0.000, -0.127, 0.002, -0.000
3.400, 0.341, -0.000, 0.000, -0.095, 0.001, -0.000
3.410, 0.255, -0.000, 0.000, -0.071, 0.001, -0.000
3.420, 0.190, -0.000, 0.000, -0.053, 0.000, -0.000
3.430, 0.142, -0.000, 0.000, -0.040, 0.000, -0.000
3.440, 0.105, 0.000, -0.000, -0.029, 0.000, -0.000
3.450, 0.078, -0.000, 0.000, -0.022, 0.000, -0.000
3.460, 0.058, 0.000, -0.000, -0.016, 0.000, -0.000
3.470, 0.043, -0.000, 0.000, -0.012, 0.000, -0.000
3.480, 0.032, -0.000, 0.000, -0.009, 0.000, -0.000
3.490, 0.024, -0.000, 0.000, -0.007, 0.000, -0.000
3.500, 0.018, 0.000, -0.000, -0.005, 0.000, -0.000
3.510, -0.516, -0.000, 0.000, 0.177, -0.000, -0.000
3.520, -0.914, 0.000, -0.000, 0.287, -0.003, -0.000
3.530, -1.014, 0.000, -0.000, 0.307, -0.007, -0.000
3.540, -1.039, -0.000, 0.000, 0.312, -0.010, -0.000
3.550, -1.045, -0.000, 0.000, 0.313, -0.013, -0.000
3.560, -1.047, -0.000, 0.000, 0.314, -0.017, -0.000
3.570, -1.047, -0.000, 0.000, 0.314, -0.020, -0.000
3.580, -1.047, -0.000, 0.000, 0.313, -0.023, -0.000
3.590, -1.047, 0.000, -0.000, 0.313, -0.027, -0.000
3.600, -1.047, 0.000, -0.000, 0.313, -0.030, -0.000
3.610, -1.047, -0.000, 0.000, 0.312, -0.033, -0.000
3.620, -1.047, -0.000, 0.000, 0.312, -0.036, -0.000
3.630, -1.047, -0.000, 0.000, 0.312, -0.040, -0.000
3.640, -1.047, -0.000, 0.000, 0.311, -0.043, -0.000
3.650, -1.047, -0.000, 0.000, 0.311, -0.046, -0.000
3.660, -1.047, 0.000, -0.000, 0.310, -0.049, -0.000
3.670, -1.047, -0.000, 0.000, 0.310, -0.053, -0.000
3.680, -1.047, -0.000, 0.000, 0.309, -0.056, -0.000
3.690, -1.047, 0.000, -0.000, 0.309, -0.059, -0.000
3.700, -1.047, -0.000, 0.000, 0.308, -0.062, -0.000
3.710, -1.047, 0.000, -0.000, 0.307, -0.066, -0.000
3.720, -1.047, 0.000, -0.000, 0.307, -0.069, -0.000
3.730, -1.047, -0.000, 0.000, 0.306, -0.072, -0.000
3.740, -1.047, -0.000, 0.000, 0.305, -0.075, -0.000
3.750, -1.047, -0.000, 0.000, 0.304, -0.078, -0.000
3.760, -1.047, 0.000, -0.000, 0.303, -0.082, -0.000
3.770, -1.047, -0.000, 0.000, 0.302, -0.085, -0.000
3.780, -1.047, -0.000, 0.000, 0.302, -0.088, -0.000
3.790, -1.047, -0.000, 0.000, 0.301, -0.091, -0.000
3.800, -1.047, -0.000, 0.000, 0.300, -0.094, -0.000
3.810, -1.047, -0.000, 0.000, 0.299, -0.097, -0.000
3.820, -1.047, 0.000, -0.000, 0.298, -0.100, -0.000
3.830, -1.047, -0.000, 0.000, 0.297, -0.104, -0.000
3.840, -1.047, -0.000, 0.000, 0.295, -0.107, -0.000
3.850, -1.047, -0.000, 0.000, 0.290, -0.108, -0.000
3.860, -0.941, 0.000, -0.000, 0.252, -0.097, -0.000
3.870, -0.766, 0.000, -0.000, 0.202, -0.079, -0.000
3.880, -0.596, -0.000, 0.000, 0.155, -0.062, -0.000
3.890, -0.454, 0.000, -0.000, 0.118, -0.048, -0.000
3.900, -0.341, -0.000, 0.000, 0.088, -0.036, -0.000
3.910, -0.255, 0.000, -0.000, 0.066, -0.027, -0.000
3.920, -0.190, -0.000, 0.000, 0.049, -0.020, -0.000
3.930, -0.142, 0.000, -0.000, 0.037, -0.015, -0.000
3.940, -0.105, 0.000, -0.000, 0.027, -0.011, -0.000
3.950, -0.078, -0.000, 0.000, 0.020, -0.008, -0.000
3.960, -0.058, -0.000, 0.000, 0.015, -0.006, -0.000
3.970, -0.043, 0.000, -0.000, 0.011, -0.005, -0.000
3.980, -0.032, -0.000, 0.000, 0.008, -0.003, -0.000
3.990, -0.024, 0.000, -0.000, 0.006, -0.002, -0.000
4.000, -0.018, -0.000, 0.000, 0.005, -0.002, -0.000
4.010, -0.013, -0.000, 0.000, 0.003, -0.001, -0.000
4.020, -0.010, -0.000, 0.000, 0.003, -0.001, -0.000
4.030, -0.007, -0.000, 0.000, 0.002, -0.001, -0.000
4.040, -0.005, -0.000, 0.000, 0.001, -0.000, -0.000
4.050, -0.004, 0.000, -0.000, 0.001, -0.000, -0.000
4.060, -0.003, 0.000, -0.000, 0.001, -0.000, -0.000
4.070, -0.002, -0.000, 0.000, 0.001, -0.000, -0.000
4.080, -0.001, -0.000, 0.000, 0.000, -0.000, -0.000
4.090, -0.001, 0.000, -0.000, 0.000, -0.000, -0.000
4.100, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
4.110, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
4.120, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
4.130, -0.000, 0.000, -0.000, 0.000, 0.000, -0.000
4.140, -0.000, 0.000, -0.000, 0.000, 0.000, -0.000
4.150, -0.000, 0.000, -0.000, 0.000, 0.000, -0.000
4.160, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.170, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.180, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.190, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.200, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.210, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.220, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.230, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.240, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.250, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.260, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.270, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.280, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.290, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.300, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.310, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.320, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.330, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.340, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.350, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.360, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.370, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.380, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.390, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.400, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.410, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.420, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.430, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.440, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.450, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.460, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.470, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.480, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.490, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.500, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
4.510, 0.524, 0.000, -0.000, -0.170, 0.076, -0.000
4.520, 0.916, -0.000, 0.000, -0.265, 0.108, -0.000
4.530, 1.014, 0.000, -0.000, -0.286, 0.113, -0.000
4.540, 1.039, 0.000, -0.000, -0.291, 0.112, -0.000
4.550, 1.045, -0.000, 0.000, -0.294, 0.110, -0.000
4.560, 1.047, -0.000, 0.000, -0.295, 0.107, -0.000
4.570, 1.047, -0.000, -0.000, -0.297, 0.104, -0.000
4.580, 1.047, -0.000, 0.000, -0.298, 0.101, -0.000
4.590, 1.047, -0.000, 0.000, -0.299, 0.097, -0.000
4.600, 1.047, -0.000, 0.000, -0.300, 0.094, -0.000
4.610, 1.047, 0.000, -0.000, -0.301, 0.091, -0.000
4.620, 1.047, -0.000, 0.000, -0.302, 0.088, -0.000
4.630, 1.047, 0.000, -0.000, -0.302, 0.085, -0.000
4.640, 1.047, -0.000, 0.000, -0.303, 0.082, -0.000
4.650, 1.047, 0.000, -0.000, -0.304, 0.079, -0.000
4.660, 1.047, 0.000, -0.000, -0.305, 0.075, -0.000
4.670, 1.047, 0.000, -0.000, -0.306, 0.072, -0.000
4.680, 1.047, -0.000, 0.000, -0.307, 0.069, -0.000
4.690, 1.047, 0.000, -0.000, -0.307, 0.066, -0.000
4.700, 1.047, 0.000, -0.000, -0.308, 0.063, -0.000
4.710, 1.047, 0.000, -0.000, -0.309, 0.059, -0.000
4.720, 1.047, -0.000, 0.000, -0.309, 0.056, -0.000
4.730, 1.047, 0.000, -0.000, -0.310, 0.053, -0.000
4.740, 1.047, -0.000, 0.000, -0.310, 0.050, -0.000
4.750, 1.047, 0.000, -0.000, -0.311, 0.046, -0.000
4.760, 1.047, 0.000, -0.000, -0.311, 0.043, -0.000
4.770, 1.047, 0.000, -0.000, -0.312, 0.040, -0.000
4.780, 1.047, 0.000, -0.000, -0.312, 0.037, -0.000
4.790, 1.047, 0.000, -0.000, -0.312, 0.033, -0.000
4.800, 1.047, 0.000, -0.000, -0.313, 0.030, -0.000
4.810, 1.047, -0.000, 0.000, -0.313, 0.027, -0.000
4.820, 1.047, 0.000, -0.000, -0.313, 0.023, -0.000
4.830, 1.047, 0.000, -0.000, -0.314, 0.020, -0.000
4.840, 1.047, -0.000, 0.000, -0.314, 0.017, -0.000
4.850, 1.047, -0.000, 0.000, -0.314, 0.014, -0.000
4.860, 1.047, 0.000, -0.000, -0.314, 0.010, -0.000
4.870, 1.047, 0.000, -0.000, -0.314, 0.007, -0.000
4.880, 1.047, 0.000, -0.000, -0.314, 0.004, -0.000
4.890, 1.047, -0.000, 0.000, -0.314, 0.000, -0.000
4.900, 1.047, 0.000, -0.000, -0.314, -0.003, -0.000
4.910, 1.047, 0.000, -0.000, -0.314, -0.006, -0.000
4.920, 1.047, 0.000, -0.000, -0.314, -0.009, -0.000
4.930, 1.047, 0.000, 0.000, -0.314, -0.013, -0.000
4.940, 1.047, 0.000, -0.000, -0.314, -0.016, -0.000
4.950, 1.047, -0.000, 0.000, -0.314, -0.019, -0.000
4.960, 1.047, 0.000, -0.000, -0.313, -0.023, -0.000
4.970, 1.047, 0.000, -0.000, -0.313, -0.026, -0.000
4.980, 1.047, -0.000, 0.000, -0.313, -0.029, -0.000
4.990, 1.047, 0.000, -0.000, -0.312, -0.032, -0.000
5.000, 1.047, -0.000, 0.000, -0.312, -0.036, -0.000
5.010, 1.047, 0.000, -0.000, -0.312, -0.039, -0.000
5.020, 0.254, -0.000, 0.000, -0.053, 0.003, -0.000
5.030, -0.722, -0.000, 0.000, 0.174, 0.030, -0.000
5.040, -0.966, -0.000, 0.000, 0.295, 0.034, -0.000
5.050, -1.027, -0.000, 0.000, 0.307, 0.032, -0.000
5.060, -1.042, -0.000, 0.000, 0.312, 0.029, -0.000
5.070, -1.046, 0.000, -0.000, 0.313, 0.026, -0.000
