Time (s),Joint Vel 1,Joint Vel 2,Joint Vel 3,Body Vel X,Body Vel Y,Body Vel Z
1.290, -1.047, 0.000, -0.000, -0.000, -0.334, 0.015
1.300, -1.047, -0.000, -0.000, -0.000, -0.334, 0.011
1.310, -1.047, 0.000, -0.000, 0.000, -0.334, 0.008
1.320, -1.047, 0.000, -0.000, 0.000, -0.335, 0.005
1.330, -1.047, -0.000, 0.000, -0.000, -0.335, 0.002
1.340, -1.047, -0.000, 0.000, -0.000, -0.335, -0.002
1.350, -1.047, -0.000, 0.000, -0.000, -0.333, -0.005
1.360, -0.980, -0.000, -0.000, -0.000, -0.300, -0.007
1.370, -0.810, -0.000, -0.000, -0.000, -0.244, -0.008
1.380, -0.635, 0.000, -0.000, -0.000, -0.190, -0.007
1.390, -0.485, -0.000, 0.000, -0.000, -0.145, -0.006
1.400, -0.366, 0.000, -0.000, -0.000, -0.109, -0.005
1.410, -0.274, -0.000, -0.000, -0.000, -0.081, -0.004
1.420, -0.204, 0.000, -0.000, -0.000, -0.061, -0.003
1.430, -0.152, 0.000, 0.000, -0.000, -0.045, -0.003
1.440, -0.113, -0.000, 0.000, -0.000, -0.034, -0.002
1.450, -0.084, 0.000, 0.000, -0.000, -0.025, -0.002
1.460, -0.063, -0.000, 0.000, -0.000, -0.019, -0.001
1.470, -0.046, -0.000, -0.000, -0.000, -0.014, -0.001
1.480, -0.034, -0.000, -0.000, -0.000, -0.010, -0.001
1.490, -0.026, 0.000, 0.000, -0.000, -0.008, -0.001
1.500, -0.019, 0.000, -0.000, -0.000, -0.006, -0.000
1.510, 0.299, 0.000, 0.000, -0.000, 0.157, 0.009
1.520, 0.860, -0.000, -0.000, -0.000, 0.291, 0.014
1.530, 1.000, 0.000, 0.000, -0.000, 0.323, 0.012
1.540, 1.036, -0.000, -0.000, -0.000, 0.332, 0.009
1.550, 1.044, 0.000, 0.000, -0.000, 0.334, 0.006
1.560, 1.046, -0.000, 0.000, -0.000, 0.334, 0.002
1.570, 1.047, -0.000, 0.000, -0.000, 0.335, -0.001
1.580, 1.047, 0.000, -0.000, -0.000, 0.335, -0.004
1.590, 1.047, -0.000, 0.000, -0.000, 0.335, -0.007
1.600, 1.047, -0.000, -0.000, -0.000, 0.334, -0.011
1.610, 1.047, 0.000, 0.000, -0.000, 0.334, -0.014
1.620, 1.047, -0.000, -0.000, -0.000, 0.334, -0.017
1.630, 1.047, -0.000, 0.000, -0.000, 0.334, -0.021
1.640, 1.047, 0.000, -0.000, -0.000, 0.334, -0.024
1.650, 1.047, 0.000, 0.000, -0.000, 0.333, -0.027
1.660, 1.047, -0.000, 0.000, -0.000, 0.333, -0.030
1.670, 1.047, -0.000, 0.000, -0.000, 0.333, -0.034
1.680, 1.047, 0.000, 0.000, -0.000, 0.332, -0.037
1.690, 1.047, 0.000, -0.000, -0.000, 0.332, -0.040
1.700, 1.047, -0.000, 0.000, -0.000, 0.332, -0.043
1.710, 1.047, 0.000, -0.000, -0.000, 0.331, -0.047
1.720, 1.047, 0.000, -0.000, -0.000, 0.331, -0.050
1.730, 1.047, -0.000, 0.000, -0.000, 0.330, -0.053
1.740, 1.047, -0.000, 0.000, 0.000, 0.330, -0.056
1.750, 1.047, 0.000, 0.000, 0.000, 0.329, -0.060
1.760, 1.047, 0.000, -0.000, -0.000, 0.328, -0.063
1.770, 1.047, 0.000, -0.000, -0.000, 0.328, -0.066
1.780, 1.047, 0.000, -0.000, -0.000, 0.327, -0.069
1.790, 1.047, 0.000, -0.000, -0.000, 0.326, -0.073
1.800, 1.047, 0.000, -0.000, -0.000, 0.325, -0.076
1.810, 1.047, -0.000, 0.000, -0.000, 0.325, -0.079
1.820, 1.047, -0.000, 0.000, -0.000, 0.324, -0.082
1.830, 1.047, -0.000, -0.000, -0.000, 0.323, -0.085
1.840, 1.047, -0.000, 0.000, -0.000, 0.322, -0.088
1.850, 1.047, 0.000, -0.000, -0.000, 0.319, -0.091
1.860, 0.973, -0.000, 0.000, -0.000, 0.285, -0.084
1.870, 0.802, -0.000, 0.000, -0.000, 0.231, -0.070
1.880, 0.628, -0.000, 0.000, -0.000, 0.179, -0.056
1.890, 0.480, -0.000, 0.000, -0.000, 0.136, -0.043
1.900, 0.362, 0.000, -0.000, -0.000, 0.102, -0.033
1.910, 0.271, 0.000, -0.000, -0.000, 0.077, -0.025
1.920, 0.202, -0.000, 0.000, -0.000, 0.057, -0.019
1.930, 0.150, 0.000, 0.000, -0.000, 0.042, -0.014
1.940, 0.112, -0.000, 0.000, -0.000, 0.032, -0.010
1.950, 0.083, 0.000, -0.000, -0.000, 0.023, -0.008
1.960, 0.062, 0.000, -0.000, -0.000, 0.017, -0.006
1.970, 0.046, -0.000, 0.000, -0.000, 0.013, -0.004
1.980, 0.034, -0.000, 0.000, -0.000, 0.010, -0.003
1.990, 0.025, 0.000, 0.000, -0.000, 0.007, -0.002
2.000, 0.019, 0.000, -0.000, -0.000, 0.005, -0.002
2.010, 0.532, -0.000, 0.000, -0.000, 0.126, -0.067
2.020, 0.918, -0.000, -0.000, -0.000, 0.263, -0.098
2.030, 1.015, -0.000, 0.000, -0.000, 0.308, -0.109
2.040, 1.039, 0.000, 0.000, -0.000, 0.312, -0.114
2.050, 1.045, 0.000, 0.000, -0.000, 0.311, -0.117
2.060, 1.047, 0.000, -0.000, -0.000, 0.311, -0.120
2.070, 1.047, -0.000, 0.000, -0.000, 0.309, -0.123
2.080, 1.047, -0.000, -0.000, -0.000, 0.308, -0.126
2.090, 1.047, 0.000, -0.000, 0.000, 0.307, -0.129
2.100, 1.047, 0.000, 0.000, -0.000, 0.305, -0.132
2.110, 1.047, 0.000, -0.000, 0.000, 0.304, -0.135
2.120, 1.047, -0.000, 0.000, 0.000, 0.302, -0.138
2.130, 1.047, -0.000, 0.000, 0.000, 0.301, -0.141
2.140, 1.047, 0.000, 0.000, 0.000, 0.300, -0.144
2.150, 1.047, 0.000, 0.000, 0.000, 0.298, -0.147
2.160, 1.047, -0.000, 0.000, -0.000, 0.296, -0.150
2.170, 1.047, 0.000, -0.000, -0.000, 0.295, -0.153
2.180, 1.047, 0.000, 0.000, -0.000, 0.293, -0.156
2.190, 1.047, 0.000, 0.000, -0.000, 0.292, -0.159
2.200, 1.047, 0.000, -0.000, -0.000, 0.290, -0.162
2.210, 1.047, -0.000, 0.000, -0.000, 0.288, -0.164
2.220, 1.047, 0.000, 0.000, 0.000, 0.286, -0.167
2.230, 1.047, 0.000, 0.000, -0.000, 0.285, -0.170
2.240, 1.047, 0.000, -0.000, 0.000, 0.283, -0.173
2.250, 1.047, 0.000, -0.000, -0.000, 0.281, -0.175
2.260, 1.047, 0.000, -0.000, 0.000, 0.279, -0.178
2.270, 1.047, -0.000, -0.000, 0.000, 0.277, -0.181
2.280, 1.047, 0.000, -0.000, 0.000, 0.275, -0.184
2.290, 1.047, 0.000, -0.000, 0.000, 0.274, -0.186
2.300, 1.047, -0.000, 0.000, -0.000, 0.272, -0.189
2.310, 1.047, -0.000, 0.000, 0.000, 0.270, -0.191
2.320, 1.047, 0.000, 0.000, 0.000, 0.268, -0.194
2.330, 1.047, -0.000, 0.000, -0.000, 0.265, -0.197
2.340, 1.047, -0.000, 0.000, 0.000, 0.263, -0.199
2.350, 1.047, 0.000, 0.000, 0.000, 0.258, -0.199
2.360, 0.954, 0.000, -0.000, 0.000, 0.226, -0.178
2.370, 0.780, -0.000, 0.000, 0.000, 0.181, -0.145
2.380, 0.608, 0.000, -0.000, -0.000, 0.140, -0.113
2.390, 0.464, -0.000, -0.000, -0.000, 0.106, -0.086
2.400, 0.349, -0.000, 0.000, -0.000, 0.079, -0.065
2.410, 0.261, 0.000, -0.000, -0.000, 0.059, -0.049
2.420, 0.195, -0.000, 0.000, -0.000, 0.044, -0.037
2.430, 0.145, 0.000, 0.000, -0.000, 0.033, -0.027
2.440, 0.108, 0.000, -0.000, 0.000, 0.024, -0.020
2.450, 0.080, -0.000, 0.000, -0.000, 0.018, -0.015
2.460, 0.060, -0.000, -0.000, 0.000, 0.013, -0.011
2.470, 0.044, -0.000, 0.000, 0.000, 0.010, -0.008
2.480, 0.033, -0.000, -0.000, 0.000, 0.007, -0.006
2.490, 0.024, -0.000, 0.000, 0.000, 0.006, -0.005
2.500, 0.018, 0.000, 0.000, 0.000, 0.004, -0.004
2.510, -0.347, 0.000, -0.000, 0.000, -0.096, 0.082
2.520, -0.760, -0.000, -0.000, -0.000, -0.202, 0.167
2.530, -0.975, -0.000, -0.000, -0.000, -0.243, 0.197
2.540, -1.029, -0.000, 0.000, 0.000, -0.255, 0.202
2.550, -1.043, 0.000, 0.000, 0.000, -0.260, 0.202
2.560, -1.046, -0.000, -0.000, 0.000, -0.262, 0.200
2.570, -1.047, -0.000, 0.000, 0.000, -0.265, 0.197
2.580, -1.047, -0.000, -0.000, 0.000, -0.267, 0.195
2.590, -1.047, -0.000, -0.000, -0.000, -0.269, 0.192
2.600, -1.047, 0.000, 0.000, 0.000, -0.271, 0.189
2.610, -1.047, -0.000, -0.000, 0.000, -0.273, 0.187
2.620, -1.047, 0.000, -0.000, 0.000, -0.275, 0.184
2.630, -1.047, 0.000, 0.000, 0.000, -0.276, 0.181
2.640, -1.047, 0.000, -0.000, 0.000, -0.278, 0.179
2.650, -1.047, -0.000, 0.000, 0.000, -0.280, 0.176
2.660, -1.047, 0.000, 0.000, 0.000, -0.282, 0.173
2.670, -1.047, 0.000, -0.000, 0.000, -0.284, 0.171
2.680, -1.047, 0.000, 0.000, 0.000, -0.286, 0.168
2.690, -1.047, 0.000, 0.000, -0.000, -0.287, 0.165
2.700, -1.047, -0.000, 0.000, -0.000, -0.289, 0.162
2.710, -1.047, -0.000, -0.000, 0.000, -0.291, 0.159
2.720, -1.047, 0.000, -0.000, 0.000, -0.292, 0.157
2.730, -1.047, -0.000, 0.000, -0.000, -0.294, 0.154
2.740, -1.047, -0.000, 0.000, -0.000, -0.296, 0.151
2.750, -1.047, 0.000, 0.000, 0.000, -0.297, 0.148
2.760, -1.047, 0.000, 0.000, 0.000, -0.299, 0.145
2.770, -1.047, 0.000, 0.000, 0.000, -0.300, 0.142
2.780, -1.047, -0.000, 0.000, 0.000, -0.302, 0.139
2.790, -1.047, -0.000, -0.000, -0.000, -0.303, 0.136
2.800, -1.047, -0.000, 0.000, -0.000, -0.305, 0.133
2.810, -1.047, -0.000, 0.000, -0.000, -0.306, 0.130
2.820, -1.047, -0.000, 0.000, -0.000, -0.307, 0.127
2.830, -1.047, 0.000, -0.000, -0.000, -0.309, 0.124
2.840, -1.047, 0.000, -0.000, -0.000, -0.310, 0.121
2.850, -1.047, 0.000, 0.000, 0.000, -0.311, 0.118
2.860, -0.996, 0.000, -0.000, -0.000, -0.286, 0.105
2.870, -0.830, -0.000, 0.000, -0.000, -0.235, 0.084
2.880, -0.653, -0.000, -0.000, -0.000, -0.184, 0.065
2.890, -0.500, -0.000, 0.000, -0.000, -0.140, 0.049
2.900, -0.377, 0.000, 0.000, -0.000, -0.106, 0.036
2.910, -0.283, -0.000, -0.000, -0.000, -0.079, 0.027
2.920, -0.211, -0.000, -0.000, 0.000, -0.059, 0.020
2.930, -0.157, -0.000, -0.000, -0.000, -0.044, 0.015
2.940, -0.117, -0.000, 0.000, 0.000, -0.033, 0.011
2.950, -0.087, -0.000, -0.000, -0.000, -0.024, 0.008
2.960, -0.065, -0.000, 0.000, -0.000, -0.018, 0.006
2.970, -0.048, -0.000, -0.000, 0.000, -0.013, 0.004
2.980, -0.036, 0.000, -0.000, 0.000, -0.010, 0.003
2.990, -0.026, -0.000, 0.000, 0.000, -0.007, 0.002
3.000, -0.020, -0.000, -0.000, 0.000, -0.005, 0.002
3.010, -0.325, -0.000, 0.000, 0.000, -0.155, 0.051
3.020, -0.867, 0.000, 0.000, 0.000, -0.277, 0.089
3.030, -1.002, 0.000, -0.000, -0.000, -0.308, 0.096
3.040, -1.036, -0.000, -0.000, -0.000, -0.317, 0.095
3.050, -1.044, 0.000, -0.000, -0.000, -0.320, 0.092
3.060, -1.046, 0.000, -0.000, -0.000, -0.321, 0.089
3.070, -1.047, 0.000, 0.000, 0.000, -0.322, 0.086
3.080, -1.047, -0.000, -0.000, 0.000, -0.323, 0.083
3.090, -1.047, 0.000, -0.000, 0.000, -0.324, 0.080
3.100, -1.047, 0.000, -0.000, 0.000, -0.325, 0.077
3.110, -1.047, 0.000, 0.000, 0.000, -0.325, 0.073
3.120, -1.047, -0.000, 0.000, 0.000, -0.326, 0.070
3.130, -1.047, -0.000, -0.000, 0.000, -0.327, 0.067
3.140, -1.047, 0.000, 0.000, 0.000, -0.328, 0.064
3.150, -1.047, 0.000, 0.000, 0.000, -0.328, 0.061
3.160, -1.047, 0.000, -0.000, 0.000, -0.329, 0.057
3.170, -1.047, -0.000, -0.000, -0.000, -0.329, 0.054
3.180, -1.047, -0.000, -0.000, -0.000, -0.330, 0.051
3.190, -1.047, -0.000, -0.000, -0.000, -0.331, 0.048
3.200, -1.047, -0.000, 0.000, -0.000, -0.331, 0.044
3.210, -1.047, 0.000, -0.000, -0.000, -0.331, 0.041
3.220, -1.047, 0.000, 0.000, -0.000, -0.332, 0.038
3.230, -1.047, 0.000, 0.000, -0.000, -0.332, 0.035
3.240, -1.047, 0.000, -0.000, -0.000, -0.333, 0.031
3.250, -1.047, 0.000, 0.000, -0.000, -0.333, 0.028
3.260, -1.047, 0.000, -0.000, -0.000, -0.333, 0.025
3.270, -1.047, 0.000, -0.000, -0.000, -0.333, 0.022
3.280, -1.047, -0.000, -0.000, -0.000, -0.334, 0.018
3.290, -1.047, 0.000, -0.000, 0.000, -0.334, 0.015
3.300, -1.047, -0.000, 0.000, 0.000, -0.334, 0.012
3.310, -1.047, -0.000, 0.000, 0.000, -0.334, 0.008
3.320, -1.047, -0.000, 0.000, 0.000, -0.334, 0.005
3.330, -1.047, -0.000, 0.000, 0.000, -0.334, 0.002
3.340, -1.047, -0.000, 0.000, 0.000, -0.334, -0.001
3.350, -1.047, 0.000, 0.000, -0.000, -0.333, -0.005
3.360, -0.985, 0.000, -0.000, -0.000, -0.302, -0.007
3.370, -0.816, -0.000, 0.000, -0.000, -0.246, -0.008
3.380, -0.640, -0.000, 0.000, -0.000, -0.192, -0.007
3.390, -0.490, 0.000, 0.000, 0.000, -0.146, -0.006
3.400, -0.369, -0.000, -0.000, -0.000, -0.110, -0.005
3.410, -0.277, 0.000, -0.000, 0.000, -0.082, -0.004
3.420, -0.206, 0.000, -0.000, -0.000, -0.061, -0.003
3.430, -0.154, -0.000, 0.000, -0.000, -0.046, -0.002
3.440, -0.114, -0.000, 0.000, -0.000, -0.034, -0.002
3.450, -0.085, -0.000, 0.000, -0.000, -0.025, -0.001
3.460, -0.063, 0.000, -0.000, -0.000, -0.019, -0.001
3.470, -0.047, -0.000, 0.000, 0.000, -0.014, -0.001
3.480, -0.035, 0.000, 0.000, 0.000, -0.010, -0.001
3.490, -0.026, 0.000, 0.000, -0.000, -0.008, -0.001
3.500, -0.019, -0.000, 0.000, -0.000, -0.006, -0.000
3.510, 0.301, 0.000, -0.000, 0.000, 0.157, 0.009
3.520, 0.861, 0.000, 0.000, -0.000, 0.291, 0.014
3.530, 1.001, -0.000, -0.000, -0.000, 0.323, 0.012
3.540, 1.036, -0.000, -0.000, 0.000, 0.331, 0.009
3.550, 1.044, -0.000, 0.000, -0.000, 0.334, 0.006
3.560, 1.046, -0.000, -0.000, 0.000, 0.334, 0.003
3.570, 1.047, -0.000, -0.000, 0.000, 0.334, -0.001
3.580, 1.047, -0.000, -0.000, 0.000, 0.334, -0.004
3.590, 1.047, -0.000, -0.000, 0.000, 0.334, -0.007
3.600, 1.047, 0.000, -0.000, 0.000, 0.334, -0.011
3.610, 1.047, 0.000, 0.000, -0.000, 0.334, -0.014
3.620, 1.047, 0.000, 0.000, -0.000, 0.334, -0.017
3.630, 1.047, 0.000, 0.000, -0.000, 0.334, -0.020
3.640, 1.047, -0.000, -0.000, 0.000, 0.333, -0.024
3.650, 1.047, -0.000, -0.000, -0.000, 0.333, -0.027
3.660, 1.047, -0.000, 0.000, -0.000, 0.333, -0.030
3.670, 1.047, 0.000, -0.000, -0.000, 0.332, -0.034
3.680, 1.047, 0.000, -0.000, -0.000, 0.332, -0.037
3.690, 1.047, -0.000, -0.000, -0.000, 0.332, -0.040
3.700, 1.047, -0.000, 0.000, -0.000, 0.331, -0.043
3.710, 1.047, -0.000, -0.000, -0.000, 0.331, -0.047
3.720, 1.047, -0.000, -0.000, -0.000, 0.330, -0.050
3.730, 1.047, 0.000, 0.000, 0.000, 0.330, -0.053
3.740, 1.047, 0.000, 0.000, 0.000, 0.329, -0.056
3.750, 1.047, -0.000, 0.000, 0.000, 0.329, -0.060
3.760, 1.047, -0.000, 0.000, 0.000, 0.328, -0.063
3.770, 1.047, -0.000, 0.000, 0.000, 0.327, -0.066
3.780, 1.047, 0.000, -0.000, 0.000, 0.327, -0.069
3.790, 1.047, 0.000, -0.000, -0.000, 0.326, -0.072
3.800, 1.047, 0.000, 0.000, -0.000, 0.325, -0.076
3.810, 1.047, 0.000, 0.000, -0.000, 0.324, -0.079
3.820, 1.047, -0.000, 0.000, -0.000, 0.323, -0.082
3.830, 1.047, 0.000, -0.000, -0.000, 0.322, -0.085
3.840, 1.047, -0.000, 0.000, -0.000, 0.322, -0.088
3.850, 1.047, -0.000, -0.000, -0.000, 0.321, -0.092
3.860, 1.047, 0.000, -0.000, 0.000, 0.320, -0.095
3.870, 1.047, 0.000, 0.000, 0.000, 0.319, -0.098
3.880, 1.047, 0.000, 0.000, 0.000, 0.318, -0.101
3.890, 1.047, -0.000, 0.000, -0.000, 0.317, -0.104
3.900, 1.047, 0.000, 0.000, -0.000, 0.315, -0.107
3.910, 1.047, 0.000, -0.000, -0.000, 0.314, -0.110
3.920, 1.047, 0.000, 0.000, -0.000, 0.313, -0.113
3.930, 1.047, -0.000, 0.000, -0.000, 0.312, -0.116
3.940, 1.047, 0.000, -0.000, -0.000, 0.311, -0.119
3.950, 1.047, 0.000, 0.000, -0.000, 0.309, -0.122
3.960, 1.047, 0.000, -0.000, 0.000, 0.308, -0.125
3.970, 1.047, -0.000, 0.000, 0.000, 0.307, -0.128
3.980, 1.047, -0.000, -0.000, 0.000, 0.305, -0.131
3.990, 1.047, -0.000, -0.000, 0.000, 0.304, -0.134
4.000, 1.047, -0.000, 0.000, 0.000, 0.303, -0.137
4.010, 0.721, 0.000, 0.000, 0.000, 0.157, -0.074
4.020, 0.065, -0.000, 0.000, -0.000, -0.040, 0.017
4.030, -0.617, -0.000, 0.000, -0.000, -0.210, 0.096
4.040, -0.940, 0.000, -0.000, -0.000, -0.280, 0.126
4.050, -1.020, -0.000, -0.000, -0.000, -0.299, 0.131
4.060, -1.040, 0.000, -0.000, 0.000, -0.304, 0.130
4.070, -1.045, -0.000, 0.000, -0.000, -0.307, 0.127
4.080, -1.047, 0.000, -0.000, -0.000, -0.308, 0.124
4.090, -1.047, 0.000, -0.000, -0.000, -0.310, 0.121
4.100, -1.047, 0.000, 0.000, 0.000, -0.311, 0.118
4.110, -1.047, -0.000, -0.000, -0.000, -0.312, 0.115
4.120, -1.047, -0.000, 0.000, 0.000, -0.313, 0.112
4.130, -1.047, -0.000, -0.000, -0.000, -0.315, 0.109
4.140, -1.047, -0.000, 0.000, -0.000, -0.316, 0.106
4.150, -1.047, -0.000, 0.000, -0.000, -0.317, 0.103
4.160, -1.047, -0.000, 0.000, 0.000, -0.318, 0.100
4.170, -1.047, 0.000, 0.000, 0.000, -0.319, 0.096
4.180, -1.047, -0.000, 0.000, -0.000, -0.320, 0.093
4.190, -1.047, 0.000, -0.000, -0.000, -0.321, 0.090
4.200, -1.047, -0.000, -0.000, 0.000, -0.322, 0.087
4.210, -1.047, 0.000, 0.000, 0.000, -0.323, 0.084
4.220, -1.047, 0.000, -0.000, 0.000, -0.323, 0.081
4.230, -1.047, 0.000, -0.000, 0.000, -0.324, 0.077
4.240, -1.047, 0.000, 0.000, 0.000, -0.325, 0.074
4.250, -1.047, 0.000, -0.000, 0.000, -0.326, 0.071
4.260, -1.047, -0.000, 0.000, 0.000, -0.327, 0.068
4.270, -1.047, -0.000, -0.000, 0.000, -0.327, 0.065
4.280, -1.047, 0.000, -0.000, 0.000, -0.328, 0.061
4.290, -1.047, 0.000, -0.000, 0.000, -0.329, 0.058
4.300, -1.047, 0.000, 0.000, 0.000, -0.329, 0.055
4.310, -1.047, -0.000, -0.000, -0.000, -0.330, 0.052
4.320, -1.047, 0.000, 0.000, -0.000, -0.330, 0.049
4.330, -1.047, -0.000, 0.000, -0.000, -0.331, 0.045
4.340, -1.047, -0.000, 0.000, -0.000, -0.331, 0.042
4.350, -1.047, -0.000, -0.000, -0.000, -0.332, 0.039
4.360, -1.047, 0.000, 0.000, -0.000, -0.332, 0.035
4.370, -1.047, 0.000, -0.000, -0.000, -0.332, 0.032
4.380, -1.047, -0.000, -0.000, -0.000, -0.333, 0.029
4.390, -1.047, 0.000, -0.000, -0.000, -0.333, 0.026
4.400, -1.047, 0.000, -0.000, -0.000, -0.333, 0.022
4.410, -1.047, -0.000, 0.000, -0.000, -0.333, 0.019
4.420, -1.047, -0.000, 0.000, -0.000, -0.334, 0.016
4.430, -1.047, 0.000, -0.000, 0.000, -0.334, 0.013
4.440, -1.047, 0.000, -0.000, 0.000, -0.334, 0.009
4.450, -1.047, 0.000, -0.000, 0.000, -0.334, 0.006
4.460, -1.047, -0.000, 0.000, 0.000, -0.334, 0.003
4.470, -1.047, -0.000, 0.000, 0.000, -0.334, -0.001
4.480, -1.047, 0.000, -0.000, 0.000, -0.334, -0.004
4.490, -1.014, 0.000, -0.000, -0.000, -0.313, -0.007
4.500, -0.860, -0.000, 0.000, -0.000, -0.260, -0.008
4.510, -0.298, -0.000, -0.000, -0.000, -0.045, -0.003
4.520, 0.436, -0.000, -0.000, -0.000, 0.189, 0.006
4.530, 0.894, -0.000, 0.000, -0.000, 0.298, 0.007
4.540, 1.009, 0.000, 0.000, 0.000, 0.325, 0.004
4.550, 1.038, -0.000, 0.000, -0.000, 0.332, 0.001
4.560, 1.045, -0.000, -0.000, -0.000, 0.334, -0.002
4.570, 1.047, 0.000, -0.000, -0.000, 0.334, -0.005
4.580, 1.047, -0.000, 0.000, -0.000, 0.334, -0.009
4.590, 1.047, -0.000, 0.000, -0.000, 0.334, -0.012
4.600, 1.047, -0.000, 0.000, -0.000, 0.334, -0.015
4.610, 1.047, -0.000, -0.000, -0.000, 0.334, -0.019
4.620, 1.047, 0.000, -0.000, -0.000, 0.333, -0.022
4.630, 1.047, 0.000, -0.000, -0.000, 0.333, -0.025
4.640, 1.047, -0.000, 0.000, -0.000, 0.333, -0.028
4.650, 1.047, -0.000, 0.000, -0.000, 0.332, -0.032
4.660, 1.047, 0.000, 0.000, 0.000, 0.332, -0.035
4.670, 1.047, 0.000, -0.000, 0.000, 0.332, -0.038
4.680, 1.047, -0.000, 0.000, -0.000, 0.331, -0.042
4.690, 1.047, 0.000, 0.000, -0.000, 0.331, -0.045
4.700, 1.047, -0.000, 0.000, -0.000, 0.330, -0.048
4.710, 1.047, -0.000, -0.000, -0.000, 0.330, -0.051
4.720, 1.047, -0.000, 0.000, -0.000, 0.329, -0.055
4.730, 1.047, 0.000, 0.000, 0.000, 0.329, -0.058
4.740, 1.047, 0.000, 0.000, 0.000, 0.328, -0.061
4.750, 1.047, 0.000, 0.000, 0.000, 0.327, -0.064
4.760, 1.047, -0.000, 0.000, 0.000, 0.327, -0.067
4.770, 1.047, 0.000, -0.000, 0.000, 0.326, -0.071
4.780, 1.047, -0.000, 0.000, -0.000, 0.325, -0.074
4.790, 1.047, -0.000, -0.000, -0.000, 0.324, -0.077
4.800, 1.047, -0.000, 0.000, -0.000, 0.324, -0.080
4.810, 1.047, -0.000, -0.000, -0.000, 0.323, -0.083
4.820, 1.047, -0.000, 0.000, -0.000, 0.322, -0.087
4.830, 1.047, 0.000, -0.000, -0.000, 0.321, -0.090
4.840, 1.047, 0.000, -0.000, -0.000, 0.320, -0.093
4.850, 1.047, 0.000, 0.000, -0.000, 0.319, -0.096
4.860, 1.047, -0.000, 0.000, -0.000, 0.318, -0.099
4.870, 1.047, -0.000, 0.000, -0.000, 0.317, -0.102
4.880, 1.047, -0.000, 0.000, -0.000, 0.316, -0.105
4.890, 1.047, -0.000, 0.000, -0.000, 0.315, -0.108
4.900, 1.047, 0.000, 0.000, -0.000, 0.314, -0.112
4.910, 1.047, -0.000, 0.000, -0.000, 0.312, -0.115
4.920, 1.047, 0.000, -0.000, -0.000, 0.311, -0.118
4.930, 1.047, -0.000, -0.000, -0.000, 0.310, -0.121
4.940, 1.047, 0.000, 0.000, 0.000, 0.309, -0.124
4.950, 1.047, 0.000, -0.000, -0.000, 0.307, -0.127
4.960, 1.047, 0.000, 0.000, 0.000, 0.306, -0.130
4.970, 1.047, 0.000, -0.000, -0.000, 0.305, -0.133
4.980, 1.047, -0.000, 0.000, -0.000, 0.303, -0.136
4.990, 1.047, -0.000, -0.000, -0.000, 0.302, -0.139
5.000, 1.047, -0.000, 0.000, -0.000, 0.300, -0.142
5.010, 0.725, 0.000, -0.000, -0.000, 0.157, -0.074
5.020, 0.092, -0.000, 0.000, -0.000, -0.027, 0.012
5.030, -0.568, -0.000, 0.000, -0.000, -0.198, 0.094
5.040, -0.927, -0.000, 0.000, -0.000, -0.275, 0.129
5.050, -1.017, -0.000, 0.000, -0.000, -0.296, 0.135
5.060, -1.040, 0.000, -0.000, -0.000, -0.302, 0.134
5.070, -1.045, -0.000, 0.000, -0.000, -0.305, 0.131
